Client family name	Date Time of recording	Time of sample in recording	Time of sample in annot	Prompt	Annotation Title	X0 DLC_Tongue	Y0 DLC_Tongue	X1 DLC_Tongue	Y1 DLC_Tongue	X2 DLC_Tongue	Y2 DLC_Tongue	X3 DLC_Tongue	Y3 DLC_Tongue	X4 DLC_Tongue	Y4 DLC_Tongue	X5 DLC_Tongue	Y5 DLC_Tongue	X6 DLC_Tongue	Y6 DLC_Tongue	X7 DLC_Tongue	Y7 DLC_Tongue	X8 DLC_Tongue	Y8 DLC_Tongue	X9 DLC_Tongue	Y9 DLC_Tongue	X10 DLC_Tongue	Y10 DLC_Tongue	X0 DLC_HyoidMandible	Y0 DLC_HyoidMandible	X1 DLC_HyoidMandible	Y1 DLC_HyoidMandible	X0 DLC_ShorttendonMandible	Y0 DLC_ShorttendonMandible	X1 DLC_ShorttendonMandible	Y1 DLC_ShorttendonMandible
eu01	08/05/2024 12:12:13	1.05	0.06	Eta guai segapoto hitza esanko dot	s̺	-3.7673	-51.1233	-11.5281	-38.4365	-11.4728	-26.5544	-7.1972	-14.7348	-4.854	-4.3141	1.8951	6.5284	13.5918	10.0885	19.0282	10.3526	24.1475	11.7674	29.8879	12.686	35.2138	12.6871	6.5322	-53.2109	45.7538	-32.786	37.7548	-26.1811	45.7538	-32.786
eu01	08/05/2024 12:12:26	1.39	0.05	Eta guai etze hitza esanko dot	s̻	0.3102	-51.1406	-4.6481	-38.3164	-4.7306	-25.0575	-3.8198	-12.719	-3.2792	0.6335	4.8086	11.4323	15.2701	13.0761	20.1656	11.6954	26.8519	11.5584	31.1051	10.0929	34.3761	9.5152	9.6174	-56.3156	43.0364	-34.4209	37.8812	-27.8786	43.0364	-34.4209
eu01	08/05/2024 12:12:34	1.155	0.035	Eta guai ostikokan hitza esanko dot	s̺	-1.6559	-51.2876	-9.1106	-38.9473	-11.475	-26.886	-9.3417	-13.6129	-3.7798	-2.1785	2.9309	8.0596	15.6409	11.8717	21.0685	12.2569	26.0443	12.9892	32.2178	13.4067	38.9997	13.3758	10.3072	-52.2613	45.8984	-32.4356	36.5595	-26.1179	45.8984	-32.4356
eu01	08/05/2024 12:12:40	1.275	0.075	Eta guai bisitatu hitza esanko dot	s̺	1.3174	-49.7804	-4.6636	-36.9339	-4.5595	-24.9118	-4.0222	-11.8635	-3.3463	0.4171	4.0781	10.6914	15.8507	12.4679	21.7033	11.8506	27.8455	11.773	33.4862	11.5544	41.4808	10.2214	9.3664	-57.1879	45.8125	-31.2297	38.3442	-27.0632	45.8125	-31.2297
eu01	08/05/2024 12:12:58	1.3	0.06	Eta guai besteik hitza esanko dot	s̺	-1.0037	-51.1154	-8.7278	-40.7511	-10.4602	-29.0385	-7.4344	-17.3693	-2.3702	-6.4324	5.792	2.4192	17.6915	7.9061	23.0577	9.5674	28.4382	11.1353	34.1166	11.7976	39.9784	11.842	9.3573	-52.9372	42.6639	-32.9275	36.1911	-26.6971	42.6639	-32.9275
eu01	08/05/2024 12:13:04	1.525	0.045	Eta guai ekaitza hitza esanko dot	s̻	-1.6893	-51.4046	-9.5445	-41.8752	-11.081	-29.0052	-8.2764	-18.0079	-5.0766	-6.9162	1.981	3.1317	13.518	5.2185	18.6288	5.499	23.5677	6.3861	28.3589	6.8481	33.85	8.4007	6.1779	-54.6359	42.4949	-31.8422	37.0946	-25.2716	42.4949	-31.8422
eu01	08/05/2024 12:13:09	1.775	0.045	Eta guai gaizto hitza esanko dot	s̻	-0.2065	-51.5971	-5.3352	-40.4567	-7.8311	-29.345	-8.6519	-17.7768	-6.015	-7.7159	1.8503	1.3312	11.7926	4.8359	17.1715	5.753	22.9902	6.9563	28.5192	8.1863	33.4834	10.41	9.569	-55.6462	41.9176	-33.0805	35.9606	-27.1585	41.9176	-33.0805
eu01	08/05/2024 12:13:20	1.52	0.05	Eta guai lastail hitza esanko dot	s̺	-4.0404	-51.7911	-10.4086	-43.1747	-14.643	-33.0582	-13.7585	-22.302	-7.7718	-12.3207	0.3052	-5.0316	12.392	0.8395	18.1804	3.1077	23.2344	5.4097	28.1249	7.9977	33.2357	9.3721	10.5822	-52.0157	46.1399	-35.2081	42.5028	-27.9863	46.1399	-35.2081
eu01	08/05/2024 12:13:26	2.06	0.05	Eta guai pisutsu hitza esanko dot	s̺	1.004	-48.3127	-5.4769	-36.3229	-7.0867	-25.6043	-5.7196	-13.4216	-5.5474	-0.7072	-0.029	9.1651	11.0132	12.0107	15.8289	11.3457	20.4494	12.002	25.4689	11.6169	30.8719	10.5269	7.5785	-58.195	45.0758	-30.1644	37.4018	-25.539	45.0758	-30.1644
eu01	08/05/2024 12:13:26	1.815	0.065	Eta guai pisutsu hitza esanko dot	s̺	-0.2248	-49.5108	-6.4482	-38.3815	-10.947	-27.0037	-12.7034	-14.8477	-9.5143	-4.1356	-1.3228	5.4839	9.8537	8.1391	15.3535	8.91	21.0343	10.5489	26.344	11.8269	32.7577	12.7213	8.1461	-57.799	45.9881	-33.4343	37.5794	-27.0121	45.9881	-33.4343
